epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
0.0001, 65536, 1, TaskBased, 8, 82.6103, 0.987895, 4.40851
0.0001, 65536, 1, TaskBased, mean, N.A, N.A, 4.40958
0.0001, 65536, 1, TaskBased, stddev, N.A, N.A, 0.00360611
0.0001, 131072, 1, Classic, 0, 152.266, 0.993433, 9.50378
0.0001, 131072, 1, Classic, 1, 152.266, 0.993433, 9.49846
0.0001, 131072, 1, Classic, 2, 152.266, 0.993433, 9.50539
0.0001, 131072, 1, Classic, 3, 152.266, 0.993433, 9.4889
0.0001, 131072, 1, Classic, 4, 152.266, 0.993433, 9.48903
0.0001, 131072, 1, Classic, 5, 152.266, 0.993433, 9.51281
0.0001, 131072, 1, Classic, 6, 152.266, 0.993433, 9.48818
0.0001, 131072, 1, Classic, 7, 152.266, 0.993433, 9.49068
0.0001, 131072, 1, Classic, 8, 152.266, 0.993433, 9.48793
0.0001, 131072, 1, Classic, mean, N.A, N.A, 9.49613
0.0001, 131072, 1, Classic, stddev, N.A, N.A, 0.00929329
0.0001, 131072, 1, TaskBased, 0, 152.266, 0.993433, 9.55822
0.0001, 131072, 1, TaskBased, 1, 152.266, 0.993433, 9.55937
0.0001, 131072, 1, TaskBased, 2, 152.266, 0.993433, 9.58821
0.0001, 131072, 1, TaskBased, 3, 152.266, 0.993433, 9.55904
0.0001, 131072, 1, TaskBased, 4, 152.266, 0.993433, 9.55805
0.0001, 131072, 1, TaskBased, 5, 152.266, 0.993433, 9.55937
0.0001, 131072, 1, TaskBased, 6, 152.266, 0.993433, 9.55711
0.0001, 131072, 1, TaskBased, 7, 152.266, 0.993433, 9.55736
0.0001, 131072, 1, TaskBased, 8, 152.266, 0.993433, 9.59013
0.0001, 131072, 1, TaskBased, mean, N.A, N.A, 9.56521
0.0001, 131072, 1, TaskBased, stddev, N.A, N.A, 0.0136195
0.0001, 262144, 1, Classic, 0, 275.28, 0.996367, 21.1895
0.0001, 262144, 1, Classic, 1, 275.28, 0.996367, 21.1976
0.0001, 262144, 1, Classic, 2, 275.28, 0.996367, 21.2154
0.0001, 262144, 1, Classic, 3, 275.28, 0.996367, 21.1958
0.0001, 262144, 1, Classic, 4, 275.28, 0.996367, 21.1947
0.0001, 262144, 1, Classic, 5, 275.28, 0.996367, 21.1945
0.0001, 262144, 1, Classic, 6, 275.28, 0.996367, 21.1943
0.0001, 262144, 1, Classic, 7, 275.28, 0.996367, 21.2404
0.0001, 262144, 1, Classic, 8, 275.28, 0.996367, 21.1953
0.0001, 262144, 1, Classic, mean, N.A, N.A, 21.2019
0.0001, 262144, 1, Classic, stddev, N.A, N.A, 0.0161259
0.0001, 262144, 1, TaskBased, 0, 275.28, 0.996367, 21.3458
0.0001, 262144, 1, TaskBased, 1, 275.28, 0.996367, 21.3634
0.0001, 262144, 1, TaskBased, 2, 275.28, 0.996367, 21.3489
0.0001, 262144, 1, TaskBased, 3, 275.28, 0.996367, 21.3455
0.0001, 262144, 1, TaskBased, 4, 275.28, 0.996367, 21.361
0.0001, 262144, 1, TaskBased, 5, 275.28, 0.996367, 21.3449
0.0001, 262144, 1, TaskBased, 6, 275.28, 0.996367, 21.3259
0.0001, 262144, 1, TaskBased, 7, 275.28, 0.996367, 21.3494
0.0001, 262144, 1, TaskBased, 8, 275.28, 0.996367, 21.3642
0.0001, 262144, 1, TaskBased, mean, N.A, N.A, 21.3499
0.0001, 262144, 1, TaskBased, stddev, N.A, N.A, 0.0119771
0.0001, 524288, 1, Classic, 0, 502.238, 0.998009, 46.4038
0.0001, 524288, 1, Classic, 1, 502.238, 0.998009, 46.3636
0.0001, 524288, 1, Classic, 2, 502.238, 0.998009, 46.4294
0.0001, 524288, 1, Classic, 3, 502.238, 0.998009, 46.3857
0.0001, 524288, 1, Classic, 4, 502.238, 0.998009, 46.3907
0.0001, 524288, 1, Classic, 5, 502.238, 0.998009, 46.3837
0.0001, 524288, 1, Classic, 6, 502.238, 0.998009, 46.3979
0.0001, 524288, 1, Classic, 7, 502.238, 0.998009, 46.4032
0.0001, 524288, 1, Classic, 8, 502.238, 0.998009, 46.3965
0.0001, 524288, 1, Classic, mean, N.A, N.A, 46.395
0.0001, 524288, 1, Classic, stddev, N.A, N.A, 0.0178745
0.0001, 524288, 1, TaskBased, 0, 502.238, 0.998009, 46.6904
0.0001, 524288, 1, TaskBased, 1, 502.238, 0.998009, 46.6587
0.0001, 524288, 1, TaskBased, 2, 502.238, 0.998009, 46.6492
0.0001, 524288, 1, TaskBased, 3, 502.238, 0.998009, 46.6352
0.0001, 524288, 1, TaskBased, 4, 502.238, 0.998009, 46.7251
0.0001, 524288, 1, TaskBased, 5, 502.238, 0.998009, 46.7196
0.0001, 524288, 1, TaskBased, 6, 502.238, 0.998009, 46.6929
0.0001, 524288, 1, TaskBased, 7, 502.238, 0.998009, 46.6779
0.0001, 524288, 1, TaskBased, 8, 502.238, 0.998009, 46.6972
0.0001, 524288, 1, TaskBased, mean, N.A, N.A, 46.6829
0.0001, 524288, 1, TaskBased, stddev, N.A, N.A, 0.0306361
