epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
0.0001, 524288, 16, Classic, 4, 502.238, 0.998009, 7.85628
0.0001, 524288, 16, Classic, 5, 502.238, 0.998009, 7.86935
0.0001, 524288, 16, Classic, 6, 502.238, 0.998009, 8.08509
0.0001, 524288, 16, Classic, 7, 502.238, 0.998009, 7.97494
0.0001, 524288, 16, Classic, 8, 502.238, 0.998009, 7.93074
0.0001, 524288, 16, Classic, mean, N.A, N.A, 7.96316
0.0001, 524288, 16, Classic, stddev, N.A, N.A, 0.0983933
0.0001, 524288, 1, TaskBased, 0, 502.238, 0.998009, 38.9429
0.0001, 524288, 1, TaskBased, 1, 502.238, 0.998009, 36.7706
0.0001, 524288, 1, TaskBased, 2, 502.238, 0.998009, 36.7465
0.0001, 524288, 1, TaskBased, 3, 502.238, 0.998009, 36.7471
0.0001, 524288, 1, TaskBased, 4, 502.238, 0.998009, 36.7717
0.0001, 524288, 1, TaskBased, 5, 502.238, 0.998009, 36.7371
0.0001, 524288, 1, TaskBased, 6, 502.238, 0.998009, 36.7528
0.0001, 524288, 1, TaskBased, 7, 502.238, 0.998009, 36.755
0.0001, 524288, 1, TaskBased, 8, 502.238, 0.998009, 36.7442
0.0001, 524288, 1, TaskBased, mean, N.A, N.A, 36.9964
0.0001, 524288, 1, TaskBased, stddev, N.A, N.A, 0.73002
0.0001, 524288, 2, TaskBased, 0, 502.238, 0.998009, 26.9259
0.0001, 524288, 2, TaskBased, 1, 502.238, 0.998009, 25.64
0.0001, 524288, 2, TaskBased, 2, 502.238, 0.998009, 24.6437
0.0001, 524288, 2, TaskBased, 3, 502.238, 0.998009, 25.0474
0.0001, 524288, 2, TaskBased, 4, 502.238, 0.998009, 24.8289
0.0001, 524288, 2, TaskBased, 5, 502.238, 0.998009, 24.3413
0.0001, 524288, 2, TaskBased, 6, 502.238, 0.998009, 24.8234
0.0001, 524288, 2, TaskBased, 7, 502.238, 0.998009, 24.7052
0.0001, 524288, 2, TaskBased, 8, 502.238, 0.998009, 24.5053
0.0001, 524288, 2, TaskBased, mean, N.A, N.A, 25.0512
0.0001, 524288, 2, TaskBased, stddev, N.A, N.A, 0.794535
0.0001, 524288, 4, TaskBased, 0, 502.238, 0.998009, 14.1011
0.0001, 524288, 4, TaskBased, 1, 502.238, 0.998009, 14.1765
0.0001, 524288, 4, TaskBased, 2, 502.238, 0.998009, 13.7939
0.0001, 524288, 4, TaskBased, 3, 502.238, 0.998009, 14.1453
0.0001, 524288, 4, TaskBased, 4, 502.238, 0.998009, 14.0959
0.0001, 524288, 4, TaskBased, 5, 502.238, 0.998009, 13.929
0.0001, 524288, 4, TaskBased, 6, 502.238, 0.998009, 13.8802
0.0001, 524288, 4, TaskBased, 7, 502.238, 0.998009, 13.9351
0.0001, 524288, 4, TaskBased, 8, 502.238, 0.998009, 13.728
0.0001, 524288, 4, TaskBased, mean, N.A, N.A, 13.9761
0.0001, 524288, 4, TaskBased, stddev, N.A, N.A, 0.160717
0.0001, 524288, 8, TaskBased, 0, 502.238, 0.998009, 9.09215
0.0001, 524288, 8, TaskBased, 1, 502.238, 0.998009, 9.18386
0.0001, 524288, 8, TaskBased, 2, 502.238, 0.998009, 9.22137
0.0001, 524288, 8, TaskBased, 3, 502.238, 0.998009, 9.05787
0.0001, 524288, 8, TaskBased, 4, 502.238, 0.998009, 9.15246
0.0001, 524288, 8, TaskBased, 5, 502.238, 0.998009, 9.14177
0.0001, 524288, 8, TaskBased, 6, 502.238, 0.998009, 9.10288
0.0001, 524288, 8, TaskBased, 7, 502.238, 0.998009, 8.9611
0.0001, 524288, 8, TaskBased, 8, 502.238, 0.998009, 9.02005
0.0001, 524288, 8, TaskBased, mean, N.A, N.A, 9.10372
0.0001, 524288, 8, TaskBased, stddev, N.A, N.A, 0.081905
0.0001, 524288, 16, TaskBased, 0, 502.238, 0.998009, 8.4347
0.0001, 524288, 16, TaskBased, 1, 502.238, 0.998009, 8.441
0.0001, 524288, 16, TaskBased, 2, 502.238, 0.998009, 8.3476
0.0001, 524288, 16, TaskBased, 3, 502.238, 0.998009, 8.45066
0.0001, 524288, 16, TaskBased, 4, 502.238, 0.998009, 8.48599
0.0001, 524288, 16, TaskBased, 5, 502.238, 0.998009, 8.52405
0.0001, 524288, 16, TaskBased, 6, 502.238, 0.998009, 8.58262
0.0001, 524288, 16, TaskBased, 7, 502.238, 0.998009, 8.78636
0.0001, 524288, 16, TaskBased, 8, 502.238, 0.998009, 8.63359
0.0001, 524288, 16, TaskBased, mean, N.A, N.A, 8.52073
0.0001, 524288, 16, TaskBased, stddev, N.A, N.A, 0.130856
